Date,City,Pollutant,Klimerko,SEPA_city_mean,SEPA_station_n,Season
2023-08-20,Novi Sad,PM10,27,21.04166666666667,1,Non-heating
2023-08-21,Novi Sad,PM10,27,19.65833333333333,1,Non-heating
2023-08-22,Novi Sad,PM10,28,19.55416666666666,1,Non-heating
2023-08-23,Novi Sad,PM10,39,23.99583333333333,1,Non-heating
2023-08-24,Novi Sad,PM10,21,19.2125,1,Non-heating
2023-08-25,Novi Sad,PM10,18,15.47083333333333,1,Non-heating
2023-08-26,Novi Sad,PM10,22,15.77583333333334,1,Non-heating
2023-08-27,Novi Sad,PM10,18,14.60833333333333,1,Non-heating
2023-08-28,Novi Sad,PM10,16,15.2875,1,Non-heating
2023-08-29,Novi Sad,PM10,12,14.08166666666667,1,Non-heating
2023-08-30,Novi Sad,PM10,12,11.08708333333333,1,Non-heating
2023-08-31,Novi Sad,PM10,10,9.59875,1,Non-heating
2023-09-01,Novi Sad,PM10,8,9.621666666666668,1,Non-heating
2023-09-02,Novi Sad,PM10,11,10.505,1,Non-heating
2023-09-03,Novi Sad,PM10,15,16.32708333333333,1,Non-heating
2023-09-04,Novi Sad,PM10,8,15.60458333333333,1,Non-heating
2023-09-05,Novi Sad,PM10,11,16.81708333333333,1,Non-heating
2023-09-06,Novi Sad,PM10,15,20.32291666666667,1,Non-heating
2023-09-07,Novi Sad,PM10,16,21.99791666666667,1,Non-heating
2023-09-08,Novi Sad,PM10,16,20.55333333333333,1,Non-heating
2023-09-09,Novi Sad,PM10,18,21.51583333333334,1,Non-heating
2023-09-10,Novi Sad,PM10,18,21.1625,1,Non-heating
2023-09-11,Novi Sad,PM10,15,17.21708333333333,1,Non-heating
2023-09-12,Novi Sad,PM10,15,19.97083333333333,1,Non-heating
2023-09-13,Novi Sad,PM10,22,24.17083333333333,1,Non-heating
2023-09-14,Novi Sad,PM10,15,17.99583333333333,1,Non-heating
2023-09-15,Novi Sad,PM10,6,10.53916666666666,1,Non-heating
2023-09-16,Novi Sad,PM10,16,14.14583333333333,1,Non-heating
2023-09-17,Novi Sad,PM10,21,14.71208333333333,1,Non-heating
2023-09-18,Novi Sad,PM10,24,14.75,1,Non-heating
2023-09-19,Novi Sad,PM10,13,20.8,1,Non-heating
2023-09-20,Novi Sad,PM10,5,9.77875,1,Non-heating
2023-09-21,Novi Sad,PM10,11,14.12541666666667,1,Non-heating
2023-09-22,Novi Sad,PM10,11,17.1325,1,Non-heating
2023-09-23,Novi Sad,PM10,7,14.3025,1,Non-heating
2023-09-24,Novi Sad,PM10,8,7.960833333333333,1,Non-heating
2023-09-25,Novi Sad,PM10,9,8.698749999999999,1,Non-heating
2023-09-26,Novi Sad,PM10,15,20.59166666666667,1,Non-heating
2023-09-27,Novi Sad,PM10,17,25.125,1,Non-heating
2023-09-28,Novi Sad,PM10,18,26.66666666666667,1,Non-heating
2023-09-29,Novi Sad,PM10,18,24.73333333333333,1,Non-heating
2023-09-30,Novi Sad,PM10,20,22.59583333333333,1,Non-heating
2023-10-01,Novi Sad,PM10,11,15.22875,1,Non-heating
2023-10-02,Novi Sad,PM10,9,13.16333333333334,1,Non-heating
2023-10-03,Novi Sad,PM10,13,13.22375,1,Non-heating
2023-10-04,Novi Sad,PM10,10,25.52500000000001,1,Non-heating
2023-10-05,Novi Sad,PM10,7,25.08750000000001,1,Non-heating
2023-10-06,Novi Sad,PM10,10,31.53333333333333,1,Non-heating
2023-10-07,Novi Sad,PM10,14,26.30833333333334,1,Non-heating
2023-10-08,Novi Sad,PM10,10,34.14166666666667,1,Non-heating
2023-10-09,Novi Sad,PM10,15,30.13708333333333,1,Non-heating
2023-10-10,Novi Sad,PM10,12,23.20833333333333,1,Non-heating
2023-10-11,Novi Sad,PM10,11,16.62083333333333,1,Non-heating
2023-10-12,Novi Sad,PM10,25,33.85,1,Non-heating
2023-10-13,Novi Sad,PM10,34,42.57083333333335,1,Non-heating
2023-10-14,Novi Sad,PM10,35,42.94166666666666,1,Non-heating
2023-10-15,Novi Sad,PM10,9,14.47541666666667,1,Heating
2023-10-16,Novi Sad,PM10,8,13.30375,1,Heating
2023-10-17,Novi Sad,PM10,21,24.58750000000001,1,Heating
2023-10-18,Novi Sad,PM10,37,39.09166666666667,1,Heating
2023-10-19,Novi Sad,PM10,18,20.73333333333333,1,Heating
2023-10-20,Novi Sad,PM10,11,37.44583333333334,1,Heating
2023-10-21,Novi Sad,PM10,9,30.17416666666666,1,Heating
2023-10-22,Novi Sad,PM10,6,9.203333333333333,1,Heating
2023-10-23,Novi Sad,PM10,10,13.59791666666667,1,Heating
2023-10-24,Novi Sad,PM10,12,32.31666666666666,1,Heating
2023-10-25,Novi Sad,PM10,8,15.265,1,Heating
2023-10-26,Novi Sad,PM10,6,12.67958333333334,1,Heating
2023-10-27,Novi Sad,PM10,21,9.582499999999998,1,Heating
2023-10-28,Novi Sad,PM10,11,14.625,1,Heating
2023-10-29,Novi Sad,PM10,6,15.8825,1,Heating
2023-10-30,Novi Sad,PM10,8,18.01291666666667,1,Heating
2023-10-31,Novi Sad,PM10,4,14.59,1,Heating
2023-11-01,Novi Sad,PM10,6,7.533333333333332,1,Heating
2023-11-02,Novi Sad,PM10,10,15.04125,1,Heating
2023-11-03,Novi Sad,PM10,12,13.38875,1,Heating
2023-11-04,Novi Sad,PM10,2,16.44666666666667,1,Heating
2023-11-05,Novi Sad,PM10,2,7.342500000000001,1,Heating
2023-11-06,Novi Sad,PM10,24,18.31458333333333,1,Heating
2023-11-07,Novi Sad,PM10,13,23.21666666666666,1,Heating
2023-11-08,Novi Sad,PM10,26,18.71125,1,Heating
2023-11-09,Novi Sad,PM10,26,20.55,1,Heating
2023-11-10,Novi Sad,PM10,36,18.41666666666667,1,Heating
2023-11-11,Novi Sad,PM10,10,16.715,1,Heating
2023-11-12,Novi Sad,PM10,14,9.331666666666667,1,Heating
2023-11-13,Novi Sad,PM10,10,28.66791666666667,1,Heating
2023-11-14,Novi Sad,PM10,17,14.79625,1,Heating
2023-11-15,Novi Sad,PM10,9,12.64125,1,Heating
2023-11-16,Novi Sad,PM10,11,13.24333333333334,1,Heating
2023-11-17,Novi Sad,PM10,13,8.433749999999998,1,Heating
2023-11-18,Novi Sad,PM10,16,9.424583333333333,1,Heating
2023-11-19,Novi Sad,PM10,23,19.1,1,Heating
2023-11-20,Novi Sad,PM10,38,40.31250000000001,1,Heating
2023-11-21,Novi Sad,PM10,42,40.43333333333333,1,Heating
2023-11-22,Novi Sad,PM10,25,22.05416666666667,1,Heating
2023-11-23,Novi Sad,PM10,69,43.5,1,Heating
2023-11-24,Novi Sad,PM10,16,49.55833333333334,1,Heating
2023-11-25,Novi Sad,PM10,11,12.43833333333333,1,Heating
2023-11-26,Novi Sad,PM10,9,9.01041666666667,1,Heating
2023-11-27,Novi Sad,PM10,11,10.46458333333333,1,Heating
2023-11-28,Novi Sad,PM10,18,9.577083333333333,1,Heating
2023-11-29,Novi Sad,PM10,30,26.65416666666667,1,Heating
2023-11-30,Novi Sad,PM10,18,19.075,1,Heating
2023-12-01,Novi Sad,PM10,9,18.09333333333333,1,Heating
2023-12-02,Novi Sad,PM10,22,22.35416666666667,1,Heating
2023-12-03,Novi Sad,PM10,47,18.8875,1,Heating
2023-12-04,Novi Sad,PM10,40,30.55416666666667,1,Heating
2023-12-05,Novi Sad,PM10,26,25.02916666666667,1,Heating
2023-12-06,Novi Sad,PM10,29,22.64583333333334,1,Heating
2023-12-07,Novi Sad,PM10,43,18.12916666666667,1,Heating
2023-12-08,Novi Sad,PM10,54,30.8875,1,Heating
2023-12-09,Novi Sad,PM10,71,45.59166666666667,1,Heating
2023-12-10,Novi Sad,PM10,62,40.74166666666666,1,Heating
2023-12-11,Novi Sad,PM10,30,39.55416666666667,1,Heating
2023-12-12,Novi Sad,PM10,38,28.62916666666666,1,Heating
2023-12-13,Novi Sad,PM10,19,25.84416666666667,1,Heating
2023-12-14,Novi Sad,PM10,32,17.75125,1,Heating
2023-12-15,Novi Sad,PM10,23,26.17916666666667,1,Heating
2023-12-16,Novi Sad,PM10,51,33.32916666666667,1,Heating
2023-12-17,Novi Sad,PM10,49,39.56250000000001,1,Heating
2023-12-18,Novi Sad,PM10,100,104.075,1,Heating
2023-12-19,Novi Sad,PM10,106,84.02499999999999,1,Heating
2023-12-20,Novi Sad,PM10,55,71.44583333333331,1,Heating
2023-12-21,Novi Sad,PM10,19,22.43333333333333,1,Heating
2023-12-22,Novi Sad,PM10,9,19.15875,1,Heating
2023-12-23,Novi Sad,PM10,21,13.41166666666666,1,Heating
2023-12-24,Novi Sad,PM10,51,57.94666666666666,1,Heating
2023-12-25,Novi Sad,PM10,34,43.47499999999999,1,Heating
2023-12-26,Novi Sad,PM10,29,58.77916666666666,1,Heating
2023-12-27,Novi Sad,PM10,15,28.58333333333334,1,Heating
2023-12-28,Novi Sad,PM10,49,69.08333333333333,1,Heating
2023-12-29,Novi Sad,PM10,38,36.01708333333333,1,Heating
2023-12-30,Novi Sad,PM10,48,46.2625,1,Heating
2023-12-31,Novi Sad,PM10,40,39.75833333333333,1,Heating
2023-01-01,Beočin,PM10,8,30.27333333333333,1,Heating
2023-01-02,Beočin,PM10,16,45.77916666666666,1,Heating
2023-01-03,Beočin,PM10,27,26.98333333333333,1,Heating
2023-01-04,Beočin,PM10,25,41.67083333333333,1,Heating
2023-01-05,Beočin,PM10,13,32.50958333333333,1,Heating
2023-01-06,Beočin,PM10,12,33.8875,1,Heating
2023-01-07,Beočin,PM10,42,51.45,1,Heating
2023-01-08,Beočin,PM10,28,25.25833333333334,1,Heating
2023-01-09,Beočin,PM10,26,19.72916666666667,1,Heating
2023-01-10,Beočin,PM10,16,11.81166666666667,1,Heating
2023-01-11,Beočin,PM10,17,17.42083333333333,1,Heating
2023-01-12,Beočin,PM10,12,28.8875,1,Heating
2023-01-13,Beočin,PM10,32,40.53333333333334,1,Heating
2023-01-14,Beočin,PM10,54,58.1875,1,Heating
2023-01-15,Beočin,PM10,23,20.54583333333333,1,Heating
2023-01-16,Beočin,PM10,22,23.16666666666666,1,Heating
2023-01-17,Beočin,PM10,9,7.497500000000001,1,Heating
2023-01-18,Beočin,PM10,0,7.564999999999999,1,Heating
2023-01-19,Beočin,PM10,34,15.63041666666667,1,Heating
2023-01-20,Beočin,PM10,46,25.82916666666667,1,Heating
2023-01-21,Beočin,PM10,47,42.875,1,Heating
2023-01-22,Beočin,PM10,44,27.32083333333333,1,Heating
2023-01-23,Beočin,PM10,10,11.01208333333333,1,Heating
2023-01-24,Beočin,PM10,11,12.08041666666667,1,Heating
2023-01-25,Beočin,PM10,24,16.88875,1,Heating
2023-01-26,Beočin,PM10,27,11.73458333333333,1,Heating
2023-01-27,Beočin,PM10,63,29.8375,1,Heating
2023-01-28,Beočin,PM10,70,41.44166666666667,1,Heating
2023-01-29,Beočin,PM10,59,29.53333333333333,1,Heating
2023-01-31,Beočin,PM10,16,16.18,1,Heating
2023-02-01,Beočin,PM10,9,18.76625,1,Heating
2023-02-02,Beočin,PM10,14,14.62166666666667,1,Heating
2023-02-03,Beočin,PM10,8,9.949583333333335,1,Heating
2023-02-04,Beočin,PM10,19,9.0475,1,Heating
2023-02-05,Beočin,PM10,18,9.670416666666666,1,Heating
2023-02-06,Beočin,PM10,35,35.69583333333333,1,Heating
2023-02-07,Beočin,PM10,45,49.65416666666667,1,Heating
2023-02-08,Beočin,PM10,61,56.75833333333335,1,Heating
2023-02-09,Beočin,PM10,35,39.14166666666667,1,Heating
2023-02-10,Beočin,PM10,43,47.65,1,Heating
2023-02-11,Beočin,PM10,54,55.05,1,Heating
2023-02-12,Beočin,PM10,49,44.0625,1,Heating
2023-02-13,Beočin,PM10,33,51.97083333333333,1,Heating
2023-02-14,Beočin,PM10,33,29.84583333333333,1,Heating
2023-02-15,Beočin,PM10,43,48.89583333333334,1,Heating
2023-02-16,Beočin,PM10,45,58.38750000000001,1,Heating
2023-02-17,Beočin,PM10,35,39.87916666666666,1,Heating
2023-02-18,Beočin,PM10,20,26.89583333333333,1,Heating
2023-02-19,Beočin,PM10,32,23.19545454545455,1,Heating
2023-02-20,Beočin,PM10,7,13.26166666666667,1,Heating
2023-02-21,Beočin,PM10,12,29.3775,1,Heating
2023-02-22,Beočin,PM10,9,24.7925,1,Heating
2023-02-23,Beočin,PM10,21,28.625,1,Heating
2023-02-24,Beočin,PM10,28,34.5,1,Heating
2023-02-25,Beočin,PM10,12,16.3675,1,Heating
2023-02-26,Beočin,PM10,42,19.70263157894736,1,Heating
2023-02-27,Beočin,PM10,30,27.00833333333333,1,Heating
2023-02-28,Beočin,PM10,41,31.37083333333333,1,Heating
2023-03-01,Beočin,PM10,39,33.84166666666667,1,Heating
2023-03-02,Beočin,PM10,21,16.63458333333334,1,Heating
2023-03-03,Beočin,PM10,54,59.31666666666667,1,Heating
2023-03-04,Beočin,PM10,40,41.99583333333334,1,Heating
2023-03-05,Beočin,PM10,23,28.99166666666666,1,Heating
2023-03-06,Beočin,PM10,19,29.65,1,Heating
2023-03-07,Beočin,PM10,16,25.47208333333333,1,Heating
2023-03-08,Beočin,PM10,6,10.57416666666666,1,Heating
2023-03-09,Beočin,PM10,2,8.638333333333334,1,Heating
2023-03-10,Beočin,PM10,8,9.281666666666665,1,Heating
2023-03-11,Beočin,PM10,8,12.9075,1,Heating
2023-03-12,Beočin,PM10,16,17.985,1,Heating
2023-03-13,Beočin,PM10,10,12.0425,1,Heating
2023-03-14,Beočin,PM10,12,16.37875,1,Heating
2023-03-15,Beočin,PM10,25,15.17375,1,Heating
2023-03-16,Beočin,PM10,18,22.81208333333333,1,Heating
2023-03-17,Beočin,PM10,13,26.48333333333334,1,Heating
2023-03-18,Beočin,PM10,18,20.05833333333333,1,Heating
2023-03-19,Beočin,PM10,17,27.49583333333334,1,Heating
2023-03-20,Beočin,PM10,18,29.44166666666667,1,Heating
2023-03-21,Beočin,PM10,19,28.82916666666667,1,Heating
2023-03-22,Beočin,PM10,14,22.75833333333333,1,Heating
2023-03-23,Beočin,PM10,18,25.15416666666667,1,Heating
2023-03-24,Beočin,PM10,13,36.28583333333334,1,Heating
2023-03-25,Beočin,PM10,6,12.83083333333334,1,Heating
2023-03-26,Beočin,PM10,2,6.511818181818182,1,Heating
2023-03-27,Beočin,PM10,8,12.17375,1,Heating
2023-03-28,Beočin,PM10,10,22.5725,1,Heating
2023-03-29,Beočin,PM10,12,18.85875,1,Heating
2023-03-30,Beočin,PM10,10,17.835,1,Heating
2023-03-31,Beočin,PM10,5,21.45041666666667,1,Heating
2023-04-01,Beočin,PM10,4,9.655833333333335,1,Heating
2023-04-02,Beočin,PM10,4,8.801250000000001,1,Heating
2023-04-03,Beočin,PM10,18,15.34041666666666,1,Heating
2023-04-04,Beočin,PM10,32,22.37541666666667,1,Heating
2023-04-05,Beočin,PM10,26,25.49416666666667,1,Heating
2023-04-06,Beočin,PM10,34,33.73333333333333,1,Heating
2023-04-07,Beočin,PM10,49,36.6875,1,Heating
2023-04-08,Beočin,PM10,49,39.52083333333333,1,Heating
2023-04-09,Beočin,PM10,59,42.425,1,Heating
2023-04-10,Beočin,PM10,33,36.47916666666666,1,Heating
2023-04-11,Beočin,PM10,21,29.84541666666666,1,Heating
2023-04-12,Beočin,PM10,3,14.53541666666667,1,Heating
2023-04-13,Beočin,PM10,9,14.17,1,Heating
2023-04-14,Beočin,PM10,4,11.87458333333333,1,Heating
2023-04-15,Beočin,PM10,5,10.78625,1,Heating
2023-04-16,Beočin,PM10,16,18.40333333333333,1,Non-heating
2023-04-17,Beočin,PM10,14,15.75666666666667,1,Non-heating
2023-04-18,Beočin,PM10,7,8.546666666666667,1,Non-heating
2023-04-19,Beočin,PM10,14,23.20833333333333,1,Non-heating
2023-04-20,Beočin,PM10,22,26.22499999999999,1,Non-heating
2023-04-21,Beočin,PM10,14,31.8375,1,Non-heating
2023-04-22,Beočin,PM10,15,25.82083333333334,1,Non-heating
2023-04-23,Beočin,PM10,15,23.67916666666667,1,Non-heating
2023-04-24,Beočin,PM10,17,24.0125,1,Non-heating
2023-04-25,Beočin,PM10,6,13.15791666666667,1,Non-heating
2023-04-26,Beočin,PM10,13,24.65416666666667,1,Non-heating
2023-04-27,Beočin,PM10,12,23.55416666666667,1,Non-heating
2023-04-28,Beočin,PM10,8,17.60833333333333,1,Non-heating
2023-04-29,Beočin,PM10,14,18.76666666666667,1,Non-heating
2023-04-30,Beočin,PM10,19,19.3875,1,Non-heating
2023-05-01,Beočin,PM10,22,16.7225,1,Non-heating
2023-05-02,Beočin,PM10,11,23.06666666666667,1,Non-heating
2023-05-03,Beočin,PM10,7,16.4125,1,Non-heating
2023-05-04,Beočin,PM10,18,20.3625,1,Non-heating
2023-05-05,Beočin,PM10,13,16.92083333333333,1,Non-heating
2023-05-06,Beočin,PM10,10,17.075,1,Non-heating
2023-05-07,Beočin,PM10,8,13.5725,1,Non-heating
2023-05-08,Beočin,PM10,9,14.40833333333333,1,Non-heating
2023-05-09,Beočin,PM10,9,13.11333333333334,1,Non-heating
2023-05-10,Beočin,PM10,8,14.70125,1,Non-heating
2023-05-11,Beočin,PM10,9,14.98708333333333,1,Non-heating
2023-05-12,Beočin,PM10,9,12.15916666666667,1,Non-heating
2023-05-16,Beočin,PM10,13,26.825,1,Non-heating
2023-05-17,Beočin,PM10,8,15.20041666666666,1,Non-heating
2023-05-18,Beočin,PM10,4,9.145416666666668,1,Non-heating
2023-05-19,Beočin,PM10,16,22.10833333333333,1,Non-heating
2023-05-20,Beočin,PM10,16,21.82916666666667,1,Non-heating
2023-05-21,Beočin,PM10,17,23.59166666666667,1,Non-heating
2023-05-22,Beočin,PM10,11,17.36666666666667,1,Non-heating
2023-05-23,Beočin,PM10,16,19.69583333333334,1,Non-heating
2023-05-24,Beočin,PM10,15,23.58333333333333,1,Non-heating
2023-05-25,Beočin,PM10,14,19.25833333333334,1,Non-heating
2023-05-26,Beočin,PM10,20,23.16086956521739,1,Non-heating
2023-05-27,Beočin,PM10,22,19.95416666666667,1,Non-heating
2023-05-28,Beočin,PM10,11,15.88166666666667,1,Non-heating
2023-05-29,Beočin,PM10,9,14.63,1,Non-heating
2023-05-30,Beočin,PM10,9,14.36041666666667,1,Non-heating
2023-05-31,Beočin,PM10,16,16.17583333333333,1,Non-heating
2023-06-01,Beočin,PM10,14,21.30416666666666,1,Non-heating
2023-06-02,Beočin,PM10,16,18.775,1,Non-heating
2023-06-03,Beočin,PM10,15,20.3,1,Non-heating
2023-06-04,Beočin,PM10,6,13.1175,1,Non-heating
2023-06-05,Beočin,PM10,13,11.82625,1,Non-heating
2023-06-06,Beočin,PM10,21,20.02083333333333,1,Non-heating
2023-06-07,Beočin,PM10,16,18.82333333333333,1,Non-heating
2023-06-08,Beočin,PM10,16,22.475,1,Non-heating
2023-06-09,Beočin,PM10,11,16.70625,1,Non-heating
2023-06-10,Beočin,PM10,8,10.27791666666667,1,Non-heating
2023-06-11,Beočin,PM10,7,15.01791666666667,1,Non-heating
2023-06-12,Beočin,PM10,6,14.25333333333333,1,Non-heating
2023-06-13,Beočin,PM10,6,11.93666666666667,1,Non-heating
2023-06-14,Beočin,PM10,7,12.53625,1,Non-heating
2023-06-15,Beočin,PM10,15,17.72916666666667,1,Non-heating
2023-06-16,Beočin,PM10,15,20.56458333333333,1,Non-heating
2023-06-17,Beočin,PM10,13,20.80833333333333,1,Non-heating
2023-06-18,Beočin,PM10,10,13.6975,1,Non-heating
2023-06-19,Beočin,PM10,14,15.55416666666667,1,Non-heating
2023-06-20,Beočin,PM10,20,19.85,1,Non-heating
2023-06-21,Beočin,PM10,32,31.57916666666668,1,Non-heating
2023-06-22,Beočin,PM10,36,33.42499999999999,1,Non-heating
2023-06-23,Beočin,PM10,18,38.12083333333333,1,Non-heating
2023-06-24,Beočin,PM10,6,15.76458333333333,1,Non-heating
2023-06-25,Beočin,PM10,9,14.67375,1,Non-heating
2023-06-26,Beočin,PM10,9,12.93666666666667,1,Non-heating
2023-06-27,Beočin,PM10,10,15.63333333333333,1,Non-heating
2023-06-28,Beočin,PM10,6,10.72708333333333,1,Non-heating
2023-06-29,Beočin,PM10,5,10.42916666666667,1,Non-heating
2023-06-30,Beočin,PM10,13,13.0975,1,Non-heating
2023-07-01,Beočin,PM10,17,20.93333333333333,1,Non-heating
2023-07-02,Beočin,PM10,12,14.90416666666667,1,Non-heating
2023-07-03,Beočin,PM10,7,13.43625,1,Non-heating
2023-07-04,Beočin,PM10,11,25.88333333333333,1,Non-heating
2023-07-05,Beočin,PM10,19,18.7,1,Non-heating
2023-07-06,Beočin,PM10,13,21.95833333333334,1,Non-heating
2023-07-07,Beočin,PM10,111,21.7,1,Non-heating
2023-07-08,Beočin,PM10,45,17.24166666666667,1,Non-heating
2023-07-09,Beočin,PM10,43,14.20791666666667,1,Non-heating
2023-07-10,Beočin,PM10,28,17.46083333333333,1,Non-heating
2023-07-11,Beočin,PM10,26,20.05,1,Non-heating
2023-07-12,Beočin,PM10,63,28.15833333333333,1,Non-heating
2023-07-13,Beočin,PM10,62,31.74166666666667,1,Non-heating
2023-07-14,Beočin,PM10,82,17.18,1,Non-heating
2023-07-15,Beočin,PM10,69,14.01666666666667,1,Non-heating
2023-07-16,Beočin,PM10,45,24.09583333333333,1,Non-heating
2023-07-17,Beočin,PM10,34,20.7875,1,Non-heating
2023-07-18,Beočin,PM10,16,19.39583333333333,1,Non-heating
2023-07-19,Beočin,PM10,4,18.56,1,Non-heating
2023-07-20,Beočin,PM10,8,14.97708333333333,1,Non-heating
2023-07-21,Beočin,PM10,6,15.96916666666667,1,Non-heating
2023-07-22,Beočin,PM10,10,12.81083333333333,1,Non-heating
2023-07-23,Beočin,PM10,9,8.965833333333332,1,Non-heating
2023-07-24,Beočin,PM10,19,19.8,1,Non-heating
2023-07-25,Beočin,PM10,9,22.70833333333333,1,Non-heating
2023-07-26,Beočin,PM10,7,10.29708333333333,1,Non-heating
2023-07-27,Beočin,PM10,3,11.49125,1,Non-heating
2023-07-28,Beočin,PM10,5,10.13833333333333,1,Non-heating
2023-07-29,Beočin,PM10,9,10.70541666666667,1,Non-heating
2023-07-30,Beočin,PM10,8,10.61791666666667,1,Non-heating
2023-07-31,Beočin,PM10,4,9.426666666666668,1,Non-heating
2023-08-01,Beočin,PM10,4,10.06416666666666,1,Non-heating
2023-08-02,Beočin,PM10,2,4.65695652173913,1,Non-heating
2023-08-03,Beočin,PM10,10,12.32875,1,Non-heating
2023-08-04,Beočin,PM10,21,20.24583333333333,1,Non-heating
2023-08-05,Beočin,PM10,14,12.42166666666667,1,Non-heating
2023-08-06,Beočin,PM10,6,6.453478260869566,1,Non-heating
2023-08-07,Beočin,PM10,0,4.3,1,Non-heating
2023-08-08,Beočin,PM10,1,7.506249999999999,1,Non-heating
2023-08-09,Beočin,PM10,2,6.97125,1,Non-heating
2023-08-10,Beočin,PM10,4,8.085,1,Non-heating
2023-08-11,Beočin,PM10,8,8.932083333333333,1,Non-heating
2023-08-12,Beočin,PM10,9,11.945,1,Non-heating
2023-08-13,Beočin,PM10,10,11.79083333333333,1,Non-heating
2023-08-14,Beočin,PM10,12,18.22708333333334,1,Non-heating
2023-08-15,Beočin,PM10,13,18.30583333333334,1,Non-heating
2023-08-16,Beočin,PM10,16,17.0375,1,Non-heating
2023-08-17,Beočin,PM10,25,20.70416666666667,1,Non-heating
2023-08-18,Beočin,PM10,34,28.90416666666667,1,Non-heating
2023-08-19,Beočin,PM10,24,22.17916666666667,1,Non-heating
2023-08-20,Beočin,PM10,28,21.59166666666667,1,Non-heating
2023-09-01,Beočin,PM10,5,12.47,1,Non-heating
2023-09-02,Beočin,PM10,8,13.02708333333334,1,Non-heating
2023-09-03,Beočin,PM10,21,20.16666666666666,1,Non-heating
2023-09-04,Beočin,PM10,7,17.95,1,Non-heating
2023-09-05,Beočin,PM10,9,16.14583333333333,1,Non-heating
2023-09-06,Beočin,PM10,11,21.73333333333333,1,Non-heating
2023-09-07,Beočin,PM10,10,23.79583333333334,1,Non-heating
2023-09-08,Beočin,PM10,12,25.65,1,Non-heating
2023-09-09,Beočin,PM10,12,27.08333333333334,1,Non-heating
2023-09-10,Beočin,PM10,13,27.625,1,Non-heating
2023-09-11,Beočin,PM10,10,33.75000000000001,1,Non-heating
2023-09-12,Beočin,PM10,11,40.17083333333333,1,Non-heating
2023-09-13,Beočin,PM10,20,45.72916666666666,1,Non-heating
2023-09-14,Beočin,PM10,14,41.73333333333333,1,Non-heating
2023-09-15,Beočin,PM10,4,19.715,1,Non-heating
2023-09-16,Beočin,PM10,14,19.7625,1,Non-heating
2023-09-17,Beočin,PM10,21,23.71666666666667,1,Non-heating
2023-09-18,Beočin,PM10,16,26.10416666666667,1,Non-heating
2023-09-19,Beočin,PM10,6,39.6875,1,Non-heating
2023-09-20,Beočin,PM10,3,14.53125,1,Non-heating
2023-09-21,Beočin,PM10,8,37.41666666666667,1,Non-heating
2023-09-22,Beočin,PM10,10,36.11249999999999,1,Non-heating
2023-09-23,Beočin,PM10,6,35.89625000000001,1,Non-heating
2023-09-24,Beočin,PM10,5,12.39416666666667,1,Non-heating
2023-09-25,Beočin,PM10,9,14.9275,1,Non-heating
2023-09-26,Beočin,PM10,16,30.87083333333333,1,Non-heating
2023-09-29,Beočin,PM10,13,35.81666666666666,1,Non-heating
2023-09-30,Beočin,PM10,17,47.44166666666668,1,Non-heating
2023-10-01,Beočin,PM10,12,29.58333333333333,1,Non-heating
2023-10-02,Beočin,PM10,8,22.0125,1,Non-heating
2023-10-03,Beočin,PM10,10,22.66666666666667,1,Non-heating
2023-10-04,Beočin,PM10,2,48.6875,1,Non-heating
2023-10-05,Beočin,PM10,4,24.33333333333333,1,Non-heating
2023-10-06,Beočin,PM10,6,29.8375,1,Non-heating
2023-10-07,Beočin,PM10,10,22.26708333333333,1,Non-heating
2023-10-08,Beočin,PM10,7,46.06666666666666,1,Non-heating
2023-10-09,Beočin,PM10,16,31.19916666666667,1,Non-heating
2023-10-10,Beočin,PM10,12,25.42083333333333,1,Non-heating
2023-10-11,Beočin,PM10,12,24.95416666666667,1,Non-heating
2023-10-12,Beočin,PM10,25,46.12083333333334,1,Non-heating
2023-10-14,Beočin,PM10,22,33.93333333333333,1,Non-heating
2023-10-15,Beočin,PM10,12,14.84166666666667,1,Heating
2023-10-16,Beočin,PM10,4,8.945833333333331,1,Heating
2023-10-17,Beočin,PM10,15,17.57833333333334,1,Heating
2023-10-18,Beočin,PM10,29,30.05,1,Heating
2023-10-19,Beočin,PM10,15,16.81791666666667,1,Heating
2023-10-20,Beočin,PM10,15,24.28333333333333,1,Heating
2023-10-21,Beočin,PM10,12,25.02791666666667,1,Heating
2023-10-22,Beočin,PM10,1,8.000416666666666,1,Heating
2023-10-23,Beočin,PM10,10,7.608333333333333,1,Heating
2023-10-24,Beočin,PM10,9,25.02083333333333,1,Heating
2023-10-25,Beočin,PM10,4,14.41291666666667,1,Heating
2023-10-26,Beočin,PM10,3,7.476666666666667,1,Heating
2023-10-27,Beočin,PM10,5,4.391666666666667,1,Heating
2023-10-28,Beočin,PM10,3,7.496666666666665,1,Heating
2023-10-29,Beočin,PM10,4,7.388333333333333,1,Heating
2023-10-30,Beočin,PM10,7,8.047916666666666,1,Heating
2023-10-31,Beočin,PM10,4,8.520000000000001,1,Heating
2023-11-01,Beočin,PM10,3,5.764166666666665,1,Heating
2023-11-02,Beočin,PM10,6,11.81583333333334,1,Heating
2023-11-03,Beočin,PM10,2,9.740833333333333,1,Heating
2023-11-04,Beočin,PM10,2,9.781666666666668,1,Heating
2023-11-05,Beočin,PM10,2,4.213333333333334,1,Heating
2023-11-06,Beočin,PM10,2,14.14208333333333,1,Heating
